timestamp,aqi_index,co,no2,o3,so2,pm2_5,pm10,nh3,temperature,humidity,wind_speed
2026-03-27 17:00:00,3,632.47,22.87,58.04,8.45,37.13,49.09,17.27,0.3,68,8.3
2026-03-30 17:00:00,3,525.35,16.43,32.79,1.7,26.25,32.88,1.99,5.3,75,1.9
2025-11-20 10:00:00,3,221.7,3.7,105.44,1.93,23.47,27.35,3.51,10.5,47,3.7
2025-11-22 15:00:00,3,560.93,20.74,59.25,4.55,42.7,52.89,13.02,1.3,39,2.1
2025-11-23 10:00:00,3,268.31,5.18,103.28,2.03,31.23,35.59,4.98,5.8,25,3.0
2025-11-18 00:00:00,4,601.54,14.32,62.81,7.8,50.49,59.35,25.39,4.2,40,1.2
2025-11-18 13:00:00,3,572.93,26.11,72.57,6.43,47.07,57.46,14.89,7.3,32,1.2
2025-12-06 04:00:00,4,691.6,17.8,58.07,5.37,59.85,69.78,10.15,0.6,56,1.7
2025-12-06 17:00:00,4,751.12,25.78,50.58,12.8,53.6,65.65,18.9,2.0,45,0.9
2025-12-11 21:00:00,4,727.86,16.89,71.77,12.37,65.59,76.56,19.79,-3.5,61,0.7
2025-11-26 08:00:00,2,159.3,1.86,99.41,1.21,14.84,16.52,1.96,7.3,16,2.1
2025-12-15 02:00:00,3,627.12,17.55,46.35,8.35,43.28,51.7,14.01,2.2,58,1.7
2025-12-17 10:00:00,3,292.23,5.71,85.36,2.8,31.45,35.89,3.05,6.2,53,2.7
2025-12-21 09:00:00,2,298.19,6.26,60.5,0.87,13.65,15.04,0.67,6.3,89,8.2
2025-11-27 21:00:00,4,663.51,19.74,58.68,9.34,51.02,62.39,26.94,0.4,35,1.0
2025-12-02 14:00:00,4,754.25,30.01,56.03,8.12,63.85,75.43,11.43,1.4,49,1.2
2025-12-04 19:00:00,5,1000.05,30.84,50.91,16.92,82.03,96.16,23.59,2.2,44,0.9
2025-12-31 01:00:00,3,658.44,14.82,40.48,4.56,43.44,51.13,10.66,0.7,61,3.1
2026-01-03 05:00:00,4,992.59,25.39,68.68,9.59,55.87,63.82,13.88,-4.2,53,3.8
2026-01-05 16:00:00,5,1124.5,36.6,49.4,14.9,77.84,90.79,17.71,-6.5,76,2.7
2025-12-30 02:00:00,3,752.46,20.85,38.47,6.23,29.11,35.98,14.92,0.2,60,3.2
2025-12-31 14:00:00,3,444.69,14.64,57.2,3.01,31.92,36.88,3.61,0.6,71,5.1
2026-01-17 01:00:00,4,681.44,13.7,52.15,6.16,56.13,61.72,8.39,-1.9,56,2.7
2026-01-18 20:00:00,4,758.1,20.5,50.32,9.3,66.28,76.33,11.55,-5.7,47,7.6
2026-01-20 13:00:00,2,350.29,13.56,70.63,2.86,22.4,27.87,3.16,-0.3,41,4.4
2026-01-06 22:00:00,4,1013.26,24.8,57.12,12.84,62.32,70.71,14.62,-12.4,77,6.1
2026-01-09 10:00:00,5,553.15,12.0,135.12,8.23,81.22,87.16,6.82,-3.5,34,2.9
2026-01-10 23:00:00,4,619.51,11.01,92.18,8.16,61.07,67.65,9.99,-12.4,57,5.5
2026-01-11 00:00:00,4,586.23,10.44,92.04,7.73,57.19,63.39,9.55,-12.2,60,5.7
2026-01-15 06:00:00,5,1129.48,24.61,105.01,18.07,118.13,132.13,17.69,1.7,40,2.5
2026-01-23 13:00:00,2,361.84,9.35,89.94,2.55,13.5,15.31,2.01,-1.3,81,2.2
2026-01-31 03:00:00,4,830.85,23.46,56.13,13.5,60.41,69.27,15.1,-3.1,53,3.7
2026-02-01 23:00:00,3,910.08,18.74,56.89,5.77,49.72,56.71,9.11,-6.3,53,3.5
2026-02-04 02:00:00,4,1008.75,24.46,60.77,11.28,53.33,63.01,15.03,-5.6,54,1.5
2026-01-26 02:00:00,3,801.82,17.33,79.87,9.2,48.85,56.86,12.78,-6.2,52,4.2
2026-02-09 13:00:00,5,707.84,21.48,116.73,7.43,92.08,102.36,8.51,0.8,45,4.3
2026-02-10 14:00:00,3,527.83,13.98,83.96,2.99,43.18,46.53,2.82,0.3,65,3.6
2026-02-13 10:00:00,4,413.93,6.47,138.38,4.48,70.16,78.72,4.14,2.4,60,5.1
2026-02-13 21:00:00,5,869.91,20.27,70.69,7.48,93.1,105.01,9.41,-3.1,58,3.9
2026-02-25 09:00:00,4,388.94,5.53,140.18,3.61,61.08,67.43,2.97,7.1,43,3.2
2026-03-05 05:00:00,5,839.93,20.28,94.39,11.76,83.15,107.9,24.72,8.6,66,5.1
2026-03-10 00:00:00,3,529.74,12.28,42.35,1.72,29.56,35.32,4.89,6.6,69,2.5
2026-03-12 15:00:00,2,539.61,19.51,55.39,2.18,23.27,30.78,2.65,3.3,77,2.7
2026-03-16 22:00:00,3,608.8,14.41,67.78,7.02,39.64,48.03,20.68,-2.8,50,3.3
2026-03-19 19:00:00,3,673.53,21.92,46.93,2.89,36.9,38.81,5.38,4.1,61,3.1
2026-03-25 07:00:00,3,261.87,2.04,131.62,1.85,36.11,39.12,2.3,6.0,48,6.5
2026-03-31 09:00:00,2,152.58,1.37,88.71,0.63,5.29,8.52,1.08,9.1,50,4.8
2026-04-08 08:00:00,2,282.64,7.84,83.03,1.8,13.1,15.95,10.95,10.1,43,4.8
2026-04-12 04:00:00,3,214.51,2.69,100.66,0.94,11.91,15.47,5.57,6.7,53,5.2
2026-04-14 22:00:00,2,367.88,9.67,74.38,3.88,24.13,32.4,49.17,2.9,52,5.4
2026-04-18 13:00:00,2,187.66,6.76,71.3,0.96,8.31,15.19,8.88,7.1,57,6.2
2026-05-01 18:00:00,2,425.83,18.29,33.4,2.56,17.79,28.76,50.14,8.3,70,0.9
2026-05-01 23:00:00,2,380.64,12.19,43.95,2.46,20.42,27.28,84.62,3.4,81,1.9
2026-05-06 07:00:00,3,157.81,0.92,114.56,0.58,12.58,15.49,8.06,16.0,31,0.9
2026-04-15 07:00:00,3,162.46,1.17,112.15,0.97,18.68,23.03,5.85,10.1,46,7.9
2026-04-16 14:00:00,2,278.36,11.59,67.65,1.55,9.89,18.15,12.77,10.3,36,3.4
2026-04-18 15:00:00,2,264.82,10.41,56.63,1.52,11.24,19.29,12.7,5.9,62,5.1
2026-04-27 15:00:00,2,348.12,14.6,39.85,1.79,11.28,20.3,15.85,9.3,46,4.7
2026-05-02 22:00:00,2,324.45,9.01,43.14,1.03,18.27,24.5,42.57,6.9,74,1.0
2026-05-03 16:00:00,2,284.88,10.75,58.42,1.12,13.5,21.78,23.9,7.1,73,1.3
2025-11-20 19:00:00,4,697.31,22.9,47.6,3.85,52.33,64.49,13.05,3.7,60,1.5
2025-11-19 15:00:00,4,716.03,29.44,54.71,7.42,54.13,68.23,16.78,6.2,43,0.4
2025-12-03 05:00:00,5,974.1,20.34,63.17,6.89,87.66,100.19,11.57,1.7,48,1.3
2025-12-05 05:00:00,5,1112.9,30.66,49.07,10.5,90.25,103.55,13.38,4.5,49,4.3
2025-12-08 19:00:00,4,851.35,25.13,44.29,6.78,65.92,77.53,13.54,-2.0,64,1.2
2025-12-09 15:00:00,4,908.41,33.51,60.18,15.33,73.31,88.14,20.15,1.4,51,0.7
2025-11-17 11:00:00,3,333.02,9.9,90.06,3.17,33.45,39.29,6.16,9.3,44,5.3
2025-12-15 15:00:00,4,809.52,33.14,33.98,9.99,51.81,65.42,13.06,3.2,59,1.9
2026-01-11 05:00:00,4,783.31,18.17,89.47,10.19,67.02,77.06,12.28,-6.6,50,2.1
2025-12-14 11:00:00,3,322.61,8.64,76.41,2.68,29.81,33.88,3.91,5.9,55,4.7
2025-12-16 09:00:00,3,300.44,5.03,92.35,2.71,35.04,40.65,2.95,6.6,53,2.8
2025-12-25 00:00:00,4,594.81,10.97,66.38,7.85,52.43,60.41,14.71,-7.0,50,5.0
2025-12-25 03:00:00,4,753.58,23.95,53.81,11.06,56.51,68.3,18.08,-7.5,46,3.9
2025-12-26 03:00:00,4,891.09,27.26,51.93,13.75,71.67,83.73,20.88,-0.8,38,4.2
2025-12-27 16:00:00,4,693.09,22.56,57.02,10.23,55.0,65.73,15.58,-3.5,46,4.4
2025-12-30 18:00:00,3,768.51,23.74,34.24,4.82,48.47,58.46,7.83,2.6,70,2.7
2026-01-08 08:00:00,4,511.68,10.05,124.94,6.37,63.77,70.28,5.85,-3.5,42,3.0
2026-01-16 11:00:00,4,532.28,14.49,79.8,2.65,56.13,61.1,2.81,3.7,78,5.4
2026-01-17 21:00:00,4,722.37,19.28,46.53,8.89,60.28,68.3,11.22,-2.9,47,5.3
2026-01-23 05:00:00,2,395.44,11.44,83.09,3.91,19.67,22.66,3.8,0.4,93,4.5
2026-01-29 01:00:00,4,914.37,18.9,71.19,12.92,60.45,67.58,15.34,-7.3,69,3.2
2026-01-30 22:00:00,4,818.28,16.93,60.1,11.06,62.09,69.27,12.84,-3.1,58,3.8
2026-01-31 18:00:00,4,892.73,23.3,58.51,10.67,70.0,78.68,12.48,-3.2,42,4.8
2025-11-30 02:00:00,3,457.5,12.62,75.99,7.39,37.23,44.78,28.81,-1.2,38,1.8
2025-12-12 07:00:00,3,387.87,7.61,93.38,4.86,41.47,46.61,5.65,4.0,48,2.9
2025-12-20 06:00:00,4,798.84,18.93,54.94,8.98,60.22,69.51,11.47,11.1,52,3.0
2025-12-28 09:00:00,2,192.79,2.01,86.83,1.4,19.98,22.01,1.75,2.9,60,6.2
2025-12-28 19:00:00,3,665.55,18.53,40.97,5.49,41.44,48.8,10.71,0.0,65,4.2
2025-12-29 11:00:00,2,448.15,16.84,58.78,3.57,22.54,28.26,5.9,1.7,58,4.4
2026-01-02 09:00:00,4,564.16,11.69,119.06,7.04,67.86,73.19,5.84,-0.7,49,6.4
2026-01-05 06:00:00,5,1142.68,20.54,73.9,9.66,75.14,84.81,13.66,-4.5,51,1.3
2026-01-21 16:00:00,4,933.91,32.17,38.24,10.51,72.51,84.96,12.84,-4.7,49,6.8
2026-01-25 04:00:00,4,1014.01,25.25,90.18,11.63,59.65,68.07,13.01,-5.5,48,4.1
2026-02-07 08:00:00,4,439.57,5.65,143.95,3.87,67.1,73.96,4.14,1.1,60,3.0
2026-02-18 14:00:00,5,918.99,25.91,114.05,9.65,114.7,127.86,9.85,-0.1,43,4.5
2026-03-02 16:00:00,4,670.32,19.15,93.02,5.12,65.28,79.48,11.74,0.2,32,6.0
2026-03-05 22:00:00,4,537.23,13.31,63.85,4.79,51.61,70.73,13.88,5.2,52,2.7
2026-03-09 21:00:00,3,558.59,15.04,43.07,1.77,36.13,43.79,4.81,4.4,80,4.7
2026-03-10 08:00:00,2,255.55,5.36,86.63,1.23,18.55,21.14,0.97,9.4,58,6.8
2026-03-13 11:00:00,3,149.22,1.9,100.76,0.85,7.73,11.16,1.54,5.9,48,5.2
2026-03-21 04:00:00,3,683.37,17.59,57.77,3.96,29.26,35.5,11.51,2.1,58,4.7
2026-03-21 19:00:00,3,582.76,15.46,74.21,5.21,36.08,44.46,13.24,3.0,61,1.1
2026-03-25 11:00:00,3,240.73,4.43,110.34,1.72,21.65,24.66,3.34,6.3,45,5.8
2026-03-30 07:00:00,2,251.98,4.97,67.06,1.12,11.02,12.86,1.15,9.1,57,6.3
2026-04-02 03:00:00,3,457.63,14.21,52.52,2.14,26.07,36.23,30.3,3.8,57,3.2
2026-04-05 08:00:00,3,348.53,4.42,115.73,2.06,36.51,41.83,18.12,5.4,63,3.2
2026-04-09 08:00:00,3,274.87,5.4,105.57,1.81,13.9,17.21,16.6,9.2,49,6.0
2026-04-14 08:00:00,3,123.22,0.53,117.58,0.7,7.28,9.18,3.18,10.1,45,7.3
2026-04-19 19:00:00,2,348.51,12.38,53.95,3.44,20.03,35.19,41.84,4.9,88,4.2
2026-05-12 18:00:00,2,418.81,16.44,40.85,1.85,18.34,30.45,41.65,4.3,90,1.3
2026-02-14 08:00:00,4,375.63,4.55,133.05,3.74,63.13,70.82,3.4,3.7,61,4.3
2026-02-17 12:00:00,5,618.42,16.38,132.4,6.13,100.03,109.99,6.75,3.1,44,2.2
2026-02-17 15:00:00,5,935.16,24.7,103.97,11.81,117.98,134.05,12.99,0.1,47,4.3
2026-02-18 08:00:00,5,487.49,6.88,141.69,4.2,84.0,91.13,3.41,2.6,43,1.5
2026-02-24 05:00:00,5,971.81,21.28,99.15,7.52,90.06,104.81,10.26,2.9,34,3.0
2026-02-25 00:00:00,4,676.59,13.47,86.93,7.11,68.16,76.37,8.99,-2.0,33,4.9
2026-02-28 01:00:00,4,714.39,12.97,91.87,7.51,67.08,78.4,9.08,-1.1,63,3.4
2026-03-15 00:00:00,3,444.59,8.05,62.42,1.84,30.63,35.67,11.23,3.5,56,3.0
2026-04-02 06:00:00,2,375.18,10.36,68.88,2.5,19.67,26.27,18.32,7.6,48,3.4
2026-04-09 09:00:00,3,271.58,5.4,108.85,1.78,14.91,18.08,16.3,9.4,47,5.7
2026-04-10 12:00:00,3,189.99,4.22,117.69,1.23,13.43,19.21,8.94,6.7,49,4.4
2026-04-18 14:00:00,2,230.48,9.17,62.6,1.3,9.74,17.08,11.18,6.3,61,5.1
2026-04-22 13:00:00,2,229.57,8.63,93.89,2.04,20.88,31.86,16.21,10.2,34,4.6
2026-04-25 02:00:00,2,352.43,7.47,34.17,0.82,16.21,21.59,7.46,8.5,72,3.6
2026-04-28 14:00:00,2,344.63,12.77,41.88,1.38,15.55,21.89,7.9,11.9,51,4.4
2026-05-01 06:00:00,2,165.78,1.06,85.18,0.62,8.47,10.22,4.45,11.0,67,1.3
2026-05-02 05:00:00,2,170.6,0.87,89.05,0.71,10.41,12.26,6.29,9.4,69,1.0
2026-05-09 17:00:00,3,304.54,12.21,80.01,2.81,26.16,60.95,66.0,13.3,30,1.0
2026-01-18 18:00:00,4,807.53,24.01,48.36,9.72,69.53,81.21,11.95,-5.4,50,6.1
2026-01-25 03:00:00,4,923.34,20.78,95.15,12.06,55.28,62.93,12.8,-6.7,48,4.3
2026-01-25 19:00:00,4,900.97,18.06,94.39,12.38,63.1,70.66,15.12,-4.6,58,4.2
2026-01-30 02:00:00,4,903.43,21.47,77.36,15.59,71.49,81.26,17.03,-6.9,40,5.0
2026-01-31 22:00:00,3,711.35,13.6,57.44,5.16,44.67,48.52,6.13,-3.3,50,3.1
2026-02-06 04:00:00,5,1023.69,30.97,86.0,17.16,88.47,103.6,19.71,-2.8,32,3.3
2026-02-16 23:00:00,5,698.83,12.59,96.84,9.31,77.16,87.07,11.19,-4.4,40,4.6
2026-02-17 07:00:00,4,509.53,9.87,119.31,5.17,67.31,76.05,5.45,3.2,49,3.0
2026-02-17 14:00:00,5,831.53,23.14,112.82,10.16,112.01,125.87,11.21,1.2,46,2.7
2026-03-07 20:00:00,3,476.0,13.29,67.84,5.86,36.08,47.46,17.23,3.4,54,3.6
2026-03-12 04:00:00,2,453.1,13.14,60.52,1.74,22.58,26.59,1.29,4.5,82,4.4
2026-03-23 18:00:00,3,717.14,21.82,63.88,7.03,40.45,51.06,15.05,3.7,61,2.2
2026-04-12 06:00:00,3,179.8,1.04,107.12,0.66,11.52,15.06,3.82,8.2,48,2.8
2026-05-12 12:00:00,2,179.94,3.4,94.48,0.53,7.85,10.61,7.65,12.2,77,7.6
2025-12-04 10:00:00,3,365.4,7.17,99.89,3.43,46.51,51.19,3.46,4.2,36,0.5
2025-12-05 11:00:00,3,374.11,11.83,78.11,3.34,33.93,40.4,3.76,5.1,51,1.5
2025-12-09 08:00:00,3,321.93,5.02,98.48,2.88,36.56,41.29,2.74,4.3,59,3.6
2025-12-09 23:00:00,4,722.29,15.36,64.48,13.75,59.11,69.09,22.45,-0.1,57,1.5
2025-12-29 17:00:00,4,986.74,36.38,29.71,12.11,64.64,80.37,18.07,-0.5,64,2.9
2026-01-04 15:00:00,3,679.67,17.51,74.68,6.28,43.47,49.55,7.04,-6.3,82,4.3
2026-01-05 09:00:00,3,247.91,1.68,105.51,1.38,22.81,24.62,1.04,-1.8,50,3.6
2026-01-05 22:00:00,4,991.64,22.45,56.14,11.22,63.59,71.2,15.28,-9.7,69,4.1
2026-01-12 09:00:00,4,366.78,5.17,119.16,4.27,53.29,57.07,2.54,5.1,53,4.8
2026-01-31 11:00:00,4,414.95,9.31,100.68,2.41,56.08,60.29,2.51,-0.1,46,5.9
2026-02-05 18:00:00,5,1227.4,32.78,84.37,20.12,125.08,144.05,21.97,-3.2,37,4.1
2026-02-05 23:00:00,5,865.7,16.67,91.38,13.97,85.98,96.47,16.78,-5.5,34,3.9
2026-02-07 09:00:00,4,424.12,4.78,153.88,3.79,72.76,79.41,3.84,1.2,59,3.0
2026-02-10 19:00:00,4,845.87,22.46,59.59,8.71,60.64,67.74,9.71,-1.4,56,3.3
2026-02-12 08:00:00,5,542.92,8.52,150.1,6.45,85.79,92.66,5.37,1.6,40,3.7
2026-02-17 02:00:00,4,727.32,18.39,86.99,10.86,71.43,82.89,12.89,-5.0,40,5.1
2026-02-20 07:00:00,4,513.6,9.91,135.1,5.39,71.2,79.08,4.37,1.7,53,3.1
2026-02-26 03:00:00,5,868.45,23.73,68.76,8.08,79.33,92.78,10.4,1.1,40,4.4
2026-03-16 13:00:00,2,266.45,7.12,96.67,1.35,11.9,14.81,3.1,0.4,58,3.8
2026-03-24 01:00:00,3,703.75,15.03,59.77,4.47,46.14,54.71,15.08,1.2,78,2.7
2026-03-25 00:00:00,3,547.27,9.46,96.91,6.47,48.49,55.45,19.19,-1.7,41,5.6
2026-03-29 14:00:00,2,330.84,11.13,53.39,1.62,12.55,16.86,3.9,5.8,61,3.5
2026-03-31 22:00:00,2,622.1,17.09,45.44,3.14,21.84,28.36,10.48,1.3,75,3.5
2026-04-02 20:00:00,3,425.09,12.7,64.86,4.19,29.36,39.15,43.35,4.7,50,5.1
2026-04-14 07:00:00,3,142.02,0.63,121.38,0.84,11.6,14.05,3.99,10.1,45,8.1
2026-04-14 13:00:00,2,174.77,5.46,93.91,1.14,7.32,10.73,7.47,7.3,43,11.0
2026-04-17 14:00:00,2,283.5,10.6,58.08,1.02,10.98,16.6,3.3,5.8,66,3.7
2026-04-19 01:00:00,2,280.4,6.18,43.96,1.1,13.26,18.42,8.35,6.5,69,5.9
2026-04-28 21:00:00,2,487.71,15.8,27.71,1.83,19.78,26.28,28.36,7.9,68,3.7
2026-05-05 09:00:00,3,182.21,2.84,109.21,0.85,10.3,13.65,14.92,12.0,54,2.1
2026-05-06 10:00:00,3,151.82,1.45,114.13,0.54,13.73,19.84,9.98,18.2,26,1.7
2026-05-07 02:00:00,2,340.99,9.96,56.2,2.43,20.96,33.93,74.02,11.0,55,1.4
2026-05-07 23:00:00,2,310.83,9.29,56.31,2.51,22.85,47.42,87.87,7.8,45,0.8
2026-05-18 19:00:00,2,390.59,17.6,51.23,4.31,20.94,37.85,102.09,15.82,53,3.39
2025-11-18 04:00:00,4,768.09,21.87,64.27,8.82,56.93,70.1,22.89,8.6,25,4.0
2025-11-19 23:00:00,4,613.62,14.29,61.43,6.08,53.42,62.31,20.84,4.1,47,1.2
2025-11-20 16:00:00,3,696.95,27.41,51.88,5.12,49.66,63.53,13.19,4.8,56,1.3
2025-11-21 19:00:00,3,689.87,23.7,43.55,4.08,49.59,61.6,14.55,0.7,60,0.3
2025-11-23 18:00:00,3,629.99,20.27,63.42,7.53,48.41,60.22,22.48,0.6,41,1.3
2025-12-06 20:00:00,4,700.01,20.44,49.41,10.63,50.51,60.55,18.23,1.7,43,1.0
2025-12-08 13:00:00,3,602.7,27.38,53.38,5.71,38.47,47.77,8.89,1.6,61,2.8
2025-12-10 17:00:00,5,965.92,31.76,45.02,13.54,78.71,93.94,18.02,-2.8,72,2.6
2025-12-13 19:00:00,3,670.65,19.3,44.66,6.53,49.4,58.48,11.75,2.5,51,1.5
2025-12-18 08:00:00,3,267.08,3.77,86.92,2.07,26.13,29.68,1.84,10.4,35,2.5
2025-12-24 16:00:00,5,944.69,29.57,68.95,14.25,88.34,103.74,19.9,-5.9,46,6.2
2025-12-26 14:00:00,4,829.08,33.54,53.59,10.29,69.61,81.86,13.69,-2.9,48,6.4
2025-12-31 07:00:00,2,314.3,6.01,71.83,1.29,19.78,22.11,1.27,3.8,56,6.6
2026-01-10 08:00:00,4,438.67,8.48,119.04,5.84,58.13,62.91,5.23,-1.9,41,1.8
2026-01-18 22:00:00,4,727.07,17.55,53.17,9.52,65.03,74.36,11.79,-4.3,45,6.2
2026-02-02 07:00:00,3,491.21,8.4,98.91,2.64,30.67,35.09,3.01,-1.5,52,5.2
2026-02-08 07:00:00,4,458.35,9.43,126.68,5.51,52.87,60.67,6.17,-1.4,52,4.1
2026-02-10 22:00:00,4,826.6,18.91,58.98,7.92,54.89,61.18,10.19,-3.0,57,2.1
2026-02-12 11:00:00,5,663.73,12.94,165.69,5.86,111.07,119.7,5.25,0.9,40,4.3
2026-02-20 04:00:00,4,882.7,23.54,78.81,11.08,73.55,88.03,13.26,-2.1,39,1.8
2026-02-28 02:00:00,4,758.57,15.54,88.2,7.79,70.78,83.24,9.35,-1.6,61,4.4
2026-03-09 02:00:00,3,493.27,13.83,71.92,5.39,40.05,53.19,16.17,-0.5,53,4.2
2026-03-10 21:00:00,3,612.38,16.21,39.62,1.08,41.98,50.03,2.45,6.3,69,5.3
2026-03-14 23:00:00,3,454.3,8.51,62.96,2.15,34.11,39.81,11.69,2.6,57,3.6
2025-11-30 23:00:00,3,470.6,10.41,56.17,4.44,37.05,44.22,18.38,1.4,38,1.8
2025-12-03 14:00:00,4,785.34,31.59,63.44,12.21,66.78,78.55,15.09,1.5,44,0.9
2025-12-09 14:00:00,4,827.97,32.68,64.02,13.02,67.68,80.78,17.19,0.9,50,1.3
2025-12-10 06:00:00,5,932.08,20.03,77.06,8.99,78.45,91.34,11.85,5.0,54,1.7
2025-12-10 15:00:00,4,873.23,32.94,46.06,11.55,68.39,81.97,15.0,0.7,59,1.4
2025-12-12 22:00:00,4,787.03,18.31,60.7,13.49,67.66,78.4,21.65,1.4,47,1.3
2025-12-14 04:00:00,3,665.72,17.63,42.89,4.85,39.02,47.3,10.28,5.3,57,3.2
2025-12-14 19:00:00,3,599.55,17.29,47.53,5.35,42.29,49.99,9.21,4.4,51,1.3
2025-12-23 02:00:00,3,728.44,21.22,27.38,4.94,34.74,42.01,11.79,-1.7,60,3.3
2026-01-03 23:00:00,3,740.32,12.43,67.08,4.91,41.73,46.75,7.13,-6.4,84,2.0
2026-01-11 06:00:00,4,779.09,16.33,101.75,9.23,74.73,84.41,11.05,-3.8,44,3.4
2026-02-01 16:00:00,4,900.77,24.19,65.93,6.89,54.14,63.82,8.47,-3.1,61,2.9
2026-02-08 15:00:00,5,793.06,21.88,112.2,10.79,88.82,102.0,12.41,-5.1,44,5.2
2026-03-02 20:00:00,4,638.2,14.74,81.99,4.95,61.18,72.49,13.85,-2.1,31,6.5
2026-03-05 17:00:00,4,608.2,19.03,71.31,4.84,60.25,83.66,10.95,6.9,52,2.2
2026-03-06 19:00:00,3,598.14,20.06,44.93,1.56,42.99,60.39,5.89,6.5,72,4.2
2026-03-17 17:00:00,3,624.9,18.56,70.84,4.45,35.28,44.32,10.88,2.5,60,4.3
2026-03-20 11:00:00,2,305.21,7.66,85.11,1.4,12.43,14.31,2.73,6.7,55,3.3
2026-03-24 03:00:00,4,800.17,17.94,60.55,3.65,53.13,63.46,11.01,0.9,79,5.9
2026-04-08 07:00:00,2,295.2,8.43,78.25,1.99,13.37,16.63,12.14,9.7,44,4.4
2026-04-10 22:00:00,3,437.6,10.31,78.49,3.31,28.73,37.23,52.73,2.8,47,3.6
2026-03-22 12:00:00,3,403.19,11.89,114.88,3.04,35.5,41.2,8.16,5.8,50,3.6
2026-03-29 17:00:00,2,505.24,15.82,39.69,2.68,20.26,27.73,6.09,6.1,58,3.0
2026-03-31 04:00:00,2,415.77,11.28,62.81,3.84,19.32,23.94,7.27,6.6,69,5.0
2026-04-12 13:00:00,3,191.21,4.26,103.98,0.84,10.63,15.26,8.13,7.4,41,7.7
2026-04-20 12:00:00,2,165.81,3.24,99.79,0.98,14.48,30.24,7.53,10.7,44,4.0
2026-04-23 18:00:00,3,481.68,19.3,47.25,4.4,33.14,52.35,38.09,8.7,46,3.8
2026-04-26 02:00:00,2,330.32,7.96,43.63,2.34,19.85,28.36,36.9,6.2,77,2.5
2026-05-02 23:00:00,2,320.29,8.4,44.76,1.0,18.69,24.65,44.18,6.6,79,1.4
2026-05-04 01:00:00,2,342.82,10.07,34.99,0.76,18.16,26.81,21.35,5.6,72,1.3
2026-05-06 21:00:00,2,350.0,11.52,61.8,2.58,22.33,33.77,78.78,8.8,39,1.4
2026-04-13 07:00:00,3,165.92,1.05,118.05,0.89,13.6,17.66,4.72,9.1,49,9.5
2026-04-17 20:00:00,2,304.41,7.83,54.3,0.87,14.3,17.43,3.68,6.3,63,5.1
2026-04-25 03:00:00,2,368.21,7.8,29.91,0.88,15.44,21.76,5.25,9.2,68,4.7
2026-04-26 04:00:00,2,168.88,1.95,69.23,0.92,9.55,13.54,5.54,7.7,66,4.7
2026-04-29 04:00:00,2,379.97,9.43,46.87,1.65,18.11,21.98,5.74,11.4,56,2.9
2026-05-01 22:00:00,2,387.59,13.12,42.61,2.46,20.01,27.35,78.86,4.2,76,1.6
2026-05-06 02:00:00,3,400.6,12.48,68.22,3.45,25.46,35.37,99.92,7.1,59,0.6
2026-05-06 12:00:00,3,172.73,4.18,114.93,0.81,14.96,23.07,18.07,16.8,44,1.4
2026-05-09 12:00:00,3,136.69,2.88,113.27,0.7,17.85,45.59,15.73,21.4,22,3.5
2026-05-10 04:00:00,3,149.47,2.48,101.79,1.08,18.98,49.63,15.86,16.9,28,4.7
2025-11-23 01:00:00,3,450.05,10.41,67.67,4.85,34.56,41.87,22.75,-3.3,36,1.3
2025-11-23 02:00:00,3,481.68,13.44,64.11,5.35,35.29,43.6,22.47,-3.9,38,1.1
2025-11-28 22:00:00,3,605.66,15.55,62.02,8.4,47.52,56.46,26.01,0.4,37,1.2
2025-11-29 11:00:00,3,299.04,8.27,96.51,3.39,33.1,37.77,7.65,6.1,41,5.4
2025-12-15 21:00:00,3,686.51,18.23,38.78,5.43,47.29,56.92,9.83,0.3,70,1.5
2025-12-24 12:00:00,4,644.87,24.83,87.94,8.07,65.22,75.14,10.78,-1.7,52,4.2
2026-01-03 14:00:00,3,732.4,21.49,77.92,6.82,41.29,46.94,6.86,-2.6,60,3.1
2026-01-13 20:00:00,5,927.8,20.51,80.04,16.01,92.95,104.46,16.52,-7.4,54,5.0
2026-01-15 02:00:00,5,892.07,19.79,84.7,15.64,93.21,103.73,16.25,-7.8,51,4.0
2026-01-18 14:00:00,4,655.91,25.0,57.23,7.31,55.84,66.22,8.54,-2.8,47,6.0
2026-01-19 12:00:00,3,504.02,19.22,69.28,4.93,39.97,47.03,5.5,2.2,35,0.9
2026-01-30 14:00:00,5,1055.57,37.56,69.43,10.49,93.79,105.34,11.48,-0.2,54,5.2
2026-02-03 05:00:00,4,1312.47,32.17,59.39,9.76,62.56,74.56,12.75,-2.2,66,4.3
2026-02-05 20:00:00,5,1083.46,25.37,85.67,17.59,109.22,124.24,19.98,-4.0,36,3.6
2026-02-14 23:00:00,4,602.18,9.71,104.25,6.97,74.6,83.77,9.77,-8.0,52,2.7
2026-02-17 06:00:00,5,951.77,21.12,103.79,6.74,97.8,112.37,8.47,2.3,44,2.1
2026-02-19 04:00:00,5,948.75,24.83,84.4,12.05,82.6,97.06,14.18,-1.8,40,3.3
2026-02-21 18:00:00,5,901.93,22.7,86.48,8.75,104.6,117.81,10.04,-0.5,37,3.5
2026-02-25 07:00:00,4,467.0,7.14,135.34,4.07,67.01,74.17,3.17,6.3,48,4.5
2026-03-12 12:00:00,2,267.95,6.76,87.06,1.33,10.97,13.13,1.31,6.0,65,4.5
